index,essay_id,essay_set,essay,score,split
116,16256,6,"The Empire State Building was in construction the building passed for many obstacles. First, because they wanted to do the biggest build in the world and they had to work hard. The State building was destined to never fulfill its purpose for reason that should have been apparent before it was ever constructed",0,train
1362,15360,6,"The Mooring Mast by Marcia Amidon Lüsted describes the building of the mast of the Empire State Building. The mast was originally added to add height to the thousand foot building. However Al Smith, one of the builders, wanted the mast to ""serve the higher calling"" of providing a docking station for dirigibles. This idea proved to be very challenging. First, the builders had to change the structure of the tower to make it strong enough to support the weight of the dirigible swaying in the wind. Lüsted writes, ""The stress of the dirigible's load... Would have to be transmitted all the way to the building's foundation..."" When the mast was finally built, the builders faced the problem of having the dirigibles ""dangling high above pedestrians on the street."" If one ever fell, hundreds of people will be killed. Finally, there was a law that prevented ""airships flying too low over urban areas."" By docking at the Empire State Building, the dirigibles would be breaking that law. Although it was a good idea, ""The Mooring Mast"" shows that it would not be possible for dirigibles to dock atop the Empire State Building.",3,train
1620,14942,6,"The idea of docking dirigables on top of The Empire State Building was a grand one It seems as though the dream of dirigable transportation was on it's way up, however, the architects were blinded by their excitement. Al @CAPS1 competitive nature not only pushed the building to a un-precedented 1,250 ft., but also combined transportation in new, fashionable, And effective ways. This not only made the public and architects excited, but also put a lot of expectations on the building. Al Smith did not see all the obstacles ahead that would halt his dirigible plans. One of the obstacles being that the swaying of the dirigible would add stress to the frame of the building, though the necessary precautions were made, the obstacle was foreshadowing the others to come. When the dirigible Hindenburg was destroyed by fire due to the hydrogen gas, people became skepticle. What if it were to blowup over a crowded New York city street? Also, an existing law against aircrafts flying too low over urban areas prohibited the dirigable plans. The obstacles proved too much for the plan to go through. Though the plans were merely postponed by the late 1930's the idea of dirigables a top the Empire State Building had disappeared.",3,train
286,16126,6,"The obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock there, would be things such as the different usage of air. A sentence I found to follow this reason would be in paragraph @NUM1 when said, ""most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" This would cause many problems and face many obstacles. Another reasoning I found was wind. A reason I found would be as stated in paragraph @NUM2, ""The stress of the dirigibles load and the wind pressure would have to be transmitted all the way to the building's foundation."" This would be something difficult to fix. As other obstacles I found such as the size and density, I find these two to be the best reasoning.",2,train
1435,14918,6,"The builders of the empire state building where faced with multiple problems for their idea in for what the building would be used for.The first problem for the builders came up about the buildings frame. A thousand foot dirigible at the top of the building held by only one cable would cause to much stress to the buildings frame. the load of the dirigible and the wind would have to go to the buildings foundation, which was much to far below. The building would have to be modified costing over sixty thousand dollars in modifications. The architects made changes to the building to fit these needs. But again the architects we're presented with a problem. The mast of the building would cause problems that should have been spotted by the architects way befor construction. the biggest problem having to do with safety issues. most dirigible outside the country used hydrogen wich is highly flammable. There already had been an exsplosion one over New York could be to much.",3,train
161,16429,6,"The builders of the Empire State Building faced a myriad of obstacles in attempting to allow dirigibles to dock there.""Most dirigibles from outside the @LOCATION1 used hydrogen rather than helium, and hydrogen is highly flammable."" This means that any little spark inside the dirigible would send it up in flames. ""The winds on top of the building were constantly shifting due to the violent air currents.' This proves that having the dirigible docked up there would be very dangerous and would call for weights to be used to anchor the back of the dirigible. ""The other practical reason why dirigibles could not moor at the empire State building was an existing law against airships flying too low over urban areas."" This symbolizes that it is against the law to have an airship that close to a highly populated area. The idea of docking dirigibles at the empire state building were ignored.",3,train
180,15984,6,"In the excerpt written by Marcia Amidon Lüsted, she describes the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. In the excerpt the author told the readers that after building the Empire State Building the builders had to reconstruct the entire building having to make is stronger to support the top. ""The steel frame of the Empire State Building would have to be modified and strengthened to accomodate this new situation"" (paragraph @NUM1). The workers of the building also had to be working at a height of 1,250 feet. They not only had to rebuild the foundation and strength of the building, but also the top. ""Two months after the workers celebrated framing the entire building, they were back to raise an American flag again - this time at the top of the frame for the mooring mast."" These are just some of the many hardships the workers had to face.",2,train
1205,15413,6,"In the excerpt ""The Mooring Mast"" by Marcia Amidon Lüsted the @CAPS1 face huge obstacles when attempting to allow dirigibles to dock at the Empire State building. First ""The greatest obstacle to the successful use of the mooring mast was nature itself"" The Reason for that is because the ""winds atop the building were allways changing due to the violet air currents"" ""Even if the dirigible were tethered  it would swivil around"" ""Also it would be dangling high above pedestrians on the street it was not practical nor safe"" It would be really dangerase if they proceed in docking atop of the building. Those are the obstacles the buidiers faced.",3,train
1200,15072,6,"The builders of the Empire State Building faced a number of obstacles in attempting to allow dirigibles to dock there. One obstacle was one of safety, most blimps outside the U.S. used hydrogen instead of helium, and hydrogen is highly flammable. Another obstacle the builders faced, was nature itself. The wins on top of the building are always changing because of dangerous air currents. These winds would cause the rear end of the blimp to move around and around the mooring mast.A third obstacle they faced was a law that aircrafts couldn't fly too low over pedestrian filled areas. This law makes it illegal to tie up to the Empire State Building.",3,train
1125,15913,6,In the 1930's this would have been a difficult obstacle to face. the idea altogether was doubted by many People. the first @CAPS1 was comparing in height with the chrysler building. and the mooring mast wold have worked in theory but in reality had to many Problems. It was a potentially dangerous attempt.,0,train
1515,15852,6,"The builders of the Empire State Building had many obstacles in attempting to allow dirigibles to dock there. The number one obstacle was safety. The builders thought to themselves, How are we going to safetly land a dirigible thousands of feet above the ground, while its freely floating in midair? Plus when you attempt this you are above crowded New York streets. If there was ever a malfunction or error while docking then thousands of people may lose their lives. Its much easier lending dirigibles in an open field than in mid-air because you have much more room, your planting the dirigible on secure ground, and you can weigh it down so it doesnt move around. Yet landing in open fields is dangerous because on @DATE1 in @LOCATION2, New Jersey the German dirigible Hindenburg was destroyed by a fire. This example shows how that if that were to happen in mid-air over a crowded New York City street or block then many more casualties would have been recorded. These obstacles were real and these are some of the reasons why the idea of landing a dirigible in mid-air slowly went away, because it wasnt the most logical idea.",2,train
1156,16164,6,"During this time period, dirigibles were seen as the transportation of the future, and everybody thought that this was plausible. There were problems, however, that nobody saw through. For example, the dirigibles were seen to be the next big thing in transportation, but there was no evidence to support this. They spent all of their time, effort, and resources to construct something for a purpose that never worked. There were other problems that were overlooked as well, such as the wind speed at that height, and even if they could get close enough to the mast, they would need someone to stand on the very top and tie it down, which would be too hard for one person. As the excerpt shows, Al Smith and his architects jumped into this problem too quickly and with insufficient information.",2,train
1721,16537,6,"Although adding a mooring mast to the top of the Empire State building is a very clever idea, there are multiple problems and concerns that accommodate this new feature. For example, even if the cable were fastened strong enough to the one thousand-foot dirigible, it would add stress to the buildings frame, causing the building to grow weaker much quicker than without it. In addition, to alter the dirigibles large effect on the building, it would be neccssary to have the dirigible's weight and the wind pressure ""to be transmitted all the way to the building's foundation,"" which was nearly impossible considering this distance was over @NUM1 feet @CAPS1, @CAPS2 was a large factor in building this futuristic structure; over Sixty thousand dollars had to be collected to see better support the building's structure",2,train
1446,15549,6,"In the nonfiction excerpt ""The Mooring Mast"" by @PERSON1, the architects faced many obstacles in attempting to allow dirigibles to dock there. The first obstacle the architects faced was the lack of a suitable landing area. There was nowhere to land the blimps. ""A mooring mast added to the top of the building would allow dirigibles to anchor there for several hours for refuling or service, and to let passengers on and off."" This quote is saying that they needed to build a mooring mass to overcome the obstacle. The second obstacle they faced was the architects couldnt just drop a mooring mass on top of the building. ""A thousand-foot dirigible moored at the top of the building, held by single cable wether, would add stress to the buildings frame."" This quote is saying the stress of the load and the wind pressure would have to be transmitted and the still frame of the building would have to modified and strengthened to accommodate the new situation. The third obstacle which was the greatest obstacle was the successful use of the mooring mast. ""The winds on top of the building were constantly shifting due to violent air currents."" This quote is saying the nature of the mooring mass itself was dangerous because the back of the ship would swevel around the mooring mass. This made the mass unsafe. Those three obstacles were what the architects faced in order to build the mooring mass, in which to compete having the highest building in the world.",3,train
1059,15217,6,"The dirigibles faced some problems when they tried to dock them. The frist reason would be that flying an airship that low over a urban area is against the law. Even though it is against the law they tried it anyways and faced more problems, such as, the winds. The one time that they tried they couldn't dock it because the winds are too strong.",2,train
954,15049,6,"The obstacles; the builders of the Empire state Building faced in attempt to allow dirigibles to dock there were highly challenging. They delt with the frames and shapes, but theres other reasons that are not so physical.One of the greatest obstacles they faced to allow dirigibles to dock on the building was nature itself. At the top of the building winds were constantly shifting due to violent air currents. Using the Empire state Building, where the blimps would be dangling high about pedestrians on the lower level of the street, was not safe.Another particular obstacle they faced was; an existing law against airships flying to low over urban areas. This law made it illigal to ever tie up the blimp to the Empire State building itself. The blimps couldnt lad on the flat roof of the Empire state building. The builders of the Empire State Building had alot of obstacles in front of them. Not just physical objects to make it easier for the dirigibles to land, but the @CAPS1 of politics and nature aswell.",3,train
1280,14948,6,"Throughout the passage, the builders were faced with many obstacles while attempting to allow dirigibles to dock at the empire state building. Al Smith had the idea to have dirigibles be a new form of transportation. The idea sounded great with the dirigibles moving at a rate of seventy five miles per hour and moving thousands of feet without needing to be refuled. Anxious, Al smith was very unsure of when the would all be done, saying, ""it's on the level, all right. No kidding. We're working on the thing now."" It would just not be possible for the architect to drop the huge mooring mass on top of the buildings flat roof. Another problem would be the violent wind currents. The fate of the dirigible had faded out. Airplanes became more suitable to passengers then dirigibles.",2,train
1553,16335,6,"The @CAPS1 had many obstacles Building the Empire State Building and also allowing Dirigibles to @CAPS2 there. one of the obstacles was the expanded use in New York City. As said on page @NUM1 paragraph 6 ""The one obstacle to their expanded use in New York City was the Lack of a suitable Landing Area"". Another obstacle was use of mooring mast was Nature itself. Also said on pg @NUM2 paragraph @NUM3. ""The greatest obstacle to the successful use of the mooring mast was Nature itself"". The @CAPS3 Obstacle was weather for an example On page @NUM4 paragraph @NUM5 ""The @ORGANIZATION2 dirigible Los Angeles approached the mooring mast But could not get close enough to tie up because of the forceful winds."" @CAPS4 are @NUM2 concluding examples of obstacles faced in allowing dirigibles to @CAPS2 near Empire State Building.",3,train
583,15802,6,The builders of the Empire state building faced a lot of obstacles attempting dirigibles to dock their. One of the first obstacle the builders faced was realizing that the dirigible moored at the top of the building would add stress to the building's frame. The builder's realized that the wind pressure could make the dirigible swivel which would not be suitable for the foundation of the building. strengthening the building's structure would cost over sixty thousand dollars. The workers also realize that the dirigibles are flamable and if something were to go wrong it would cause a devestation to a such populated area. These obstacles put and end to the dream of having mooring mast on top of the Empire state building.,3,train
602,14974,6,"There are a few obstacles the builders faced when attempting to allow dirigibles to dock on the Empire State Building. One was the violently changing wind currents at the height the docking to place. This would move the blimp and possibly send it into another building, puncturing the side of the balloon. Dirigible after dirigible being docked would put a lot of stress on the building itself. It would disrupt the frame and possibly effect the building as a whole. Also most dirigibles outside the United States used hydrogen rather than helium. Hydrogen is highly flamable as seen in the Hindenburg disaster. Due to all these reasons the mooring mast never saw a docked blimp.",3,train
37,15334,6,"Attempting to allow dirigibles to dock on the Empire State Building created many obstacles for its builders. Some of which weren't even discovered until finally attempting to do it.The first of the builders problems started with trying to prepare the actual building for the added stress that would be applied when having dirigibles try to dock. They spent @MONEY1 on modifications to reinforce the framework of the building. Then ""Rather than building a utilitarian mast without any ornamentation, the architects designed a shiny glass and chrome-nickel stainless steel tower..."" This created lots of unnecessary work for the workers, as well as made obstacles.There was also a lot of danger associated with docking dirigibles that the builders had to deal with. The violent changing air currents would require them to make the mast as sturdy as possible and account for the movement of the dirigibles. Finally the builders find out the biggest obstacle which is that it is legal for airships to fly that low over urban areas, so technically they weren't even allowed to do what they did. Thinking back on it, it is obvious to see that ""The mooring mast of the Empire State Building was destined to never fulfill its purpose...""",3,train
1633,15840,6,"There were many obstacles workers face when building the Empire State Building: making the structure of the tallest in the world, making it serve a greater purpose than being just a building and most of all it had to be stable.Designing and building the tallest structure in the world was quite the @CAPS2 for architect Al Smith, his building had to be taller than the 1,046 foot tall Chrysler Building. The Chrysler building was originally only @NUM1 feet and the Empire State building was planned to be @NUM2 feet. But when the architect of the Chrysler Building revealed a spire that was to be placed on top, the Chrysler Building's height shot up to 1,046 feet, just 46 feet taller than the Empire State. The competition had begun.When Al Smith was constructing a piece to fit on top of the sky-scraping building, he wanted to be ""more than a spire or dome or pyramid put there to add a desired a few feet"" (paragraph @NUM3), he wanted something that would truly awe people. With the popularity of blimps, or dirigibles, on the rise, Smith decided he would create a docking station for them on top of his building. Although, a great deal of effort and frustration proved the task impossible. The main reason being that there was too much margin for error and that chance did not want to be taken with a crowded city of @ORGANIZATION3 below. The tip still being added though, put the Empire State Building at 1,250 feet, @NUM4 feet taller then the Chrysler Building.The @CAPS1 @CAPS2 that the building seems to face was the elements. The monstrous structure had to withstand very high winds. Most of the building was weather proof, the only problem being the top. It was designed to look almost like a rocketship, with four wings at it's base. Lined with steel, th structure still holds today. Most of the challenges faced by the crew building this magnificent structure seemed impossible, but they created the building they set out to build. And it is still the tallest in the world to this day.",2,train
396,15844,6,"The builders of the Empire state building faced a few obstacles during there attempt to allow dirigibles to dock there. One of the obstacles were the structure of the building. A thousand-foot dirigible moored at the top of the building held by a single cable tether. This would add stress to the building's frame. The stress of the dirigible's load and the wind pressure would, ""have to be transmitted all the way to the building's foundation"", which was nearly eleven hundred feet below. The Steel frame of the empire state building would have to be modified and strengthened to accommodate this new Situation.",2,train
1708,15382,6,"The builders of the empire state building faced many problems in attempting the dirigibles to dock there. Some of the most apparant reasons were because of what the dirigibles were made out of, weather conditions, and existing laws about airships flying over urban areas. Dirigibles were not made out of the safest materials, most were made with hydrogen, which is extremely flamible. This would make the docking Station unsafe if the dirigible ever caught on fire. If the dirigible were to ever get caught on fire, the accident would be very severe, since the Station would be over a densely populated area. In paragraph @NUM1, it says ""the greatest obstacle to the successful use of the mooring mast was nature itself."" Due to the violent air currents atop the empire state building, the ship would swivel around the mooring mast, making it unsafe to dock there. If something happened to the dirigible, it would be unsafe for the many pedestrians below it. The last reason for the docking station not being built is in paragraph @NUM2 because of ""an existing law against airships flying too low over urban areas."" It would be illegal for a dirigible to tie up to the docking station because of this law. This law is because of the high winds, fearing that they would blow the dirigible onto other buildings. The docking station was unable to be built because of safty reasons and existing laws.",4,train
288,15792,6,"The builders of the Empire State Building faced many problems when attempting to allow dirigibles to dock there. One problem they faced was that the dirigibles moored to the top of the building would add stress to the buildings frame, so the stress of the dirigibles load would have to be transmitted all the way to the foundation. Another problem they faced was that most dirigibles outside the U.S. used highly flammable hydrogen so it would be very bad if one was destroyed by fire above densely populated downtown New York. Also there was already a law against airships flying too low over urban areas, so it would be illegal for a ship to even approach the area.",2,train
1327,15094,6,"Based on the excerpt from the Mooring Mast by Marcia Amidon Lüsted, the builders of the Empire State Building faced many obstacles in building the mooring mast. For example, there was actually a law that prohibited exactly what the builders wanted. The law said that airships could not fly too low over city areas. The mooring mast on the Empire State Building would directly violate that law when the ships come in to dock. Another problem the builders faced was the danger surrounding the airships that would be docking there. The airships, called dirigibles, were like giant balloons and could pop if they touched something sharp enough. The Empire State Building was surrounded by other extremely tall buildings and most of them had long spires on top. Therefore, if the dirigible bumps one of these spires, it could pop and go plummeting to the ground. This presented another problem. Had an airship popped in New York City, it could've killed a large number of people not only in it, but on the ground. During the time of building, the Hindenburg crashed into fields, killing all of it's passengers. The builders thought what the consequences would be if that had happened in the city. This was the final straw for the builders as they abandoned their lofty goal, because of too many problems.",4,train
56,15769,6,"How safe is it to have a large dirigible @CAPS1 above thousands of civilians? The builders had many problems to face will attempting to allow the dirigibles to dock at the empire state building. For one thing the mast was not yet even said to be ready in this excerpt ""to fix a mast at such a height made it desireable to postponed to a later date."" The landing gear was also not yet ready or sure to work. The idea of using dirigibles over such a crowded area was not even said to be relevantly smart.",1,train
324,15088,6,"In the passage ""The Mooring Mast"" by Marcia Amidon Lüsted, the obstacles builders of the Empire State Building faced in attempting to allow dirigibles to dock there are brought out. The author brings our ""The greatest obstacle to the successful use of the mooring mast was nature itself"". The climate and winds were constantly changing at the height of the building. The back of the dirigibles would then swivel which could very well be dangerous. Also the builders had to take into account the fact ""most dirigibles... used hydrogen rather than helium, & hydrogen is highly flammable."" The Empire State Building is in the middle of New York, a highly populated State. The explosion of a dirigible at the top of the Building would be very dangerous & would lose a lot of lives. The builders of the Empire State Building under went many challenges in trying to allow Dirigibles to dock.",3,train
1760,16177,6,"There are many obstacles the builders had to face while attempting to allow the docking of dirigibles. One obstacle they had to overcome was paying over sixty thousand dollars' to the worth of modifications for the building's framework. In paragraph @NUM1, it stated that a thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame. The stress of the dirigible's load, and wind pressure would have to be transmitted all the way to the buildings foundation, which was nearly hundred feet below. As a result of this issue, the frame of the entire building had to change to accommodate the new situation. More obstacles flooded in after the new modifications. When the building had been framed to the 85th floor, the roof had to be completed before the framing for the mooring mast could take place. The mast also had to have a skeleton of steel, stated in paragraph @NUM2,",2,train
1443,15383,6,"The builders of the Empire State building faced a @CAPS1 of @CAPS2 as they attempted to allow dirigibles to dock there. The largest problems the builders encountered were due to safety and actually mooring the dirigible itself. The hydrogen used within the dirigible was unsafe, as hydrogen is very flammable. If the hydrogen caught on fire, especially over a place as densely populated as New York City, many people would be harmed. Additionally, the builders were faced with the task of mooring the dirigible. Dirigibles were normally anchored with heavy lead weights. However, if one used those weights to anchor the dirigible above city streets, pedestrians below could potentially be injured. Actually allowing the dirigible to dock brought up another problem for the builders to address: if the dirigible was tethered to the mast on top of the Empire State Building, the dirigible would swings around and around the mast to wind. Ultimately, the builders were unable to address these issues and the Empire @CAPS3 Building is now used mainly as an observation deck and building.",3,train
55,15203,6,"In the excerpt from ""the mooring Mast""by @ORGANIZATION1, the builders faced many obstacles in attempting to allow dirigibles to dock on the Empire State building. First, they risk having the dirigibles from places outside the U.S cause a fire. @ORGANIZATION1 states ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable"" (@CAPS1. @NUM1). This would become a big issue because they will run the risk of having other dirigibles pass our highly densed air and cause a fire inadvertently. By building a loading dock they are potentially harming the area of downtown New York. Second another obstacle that would get in the way of building the dock is nature. Builders say ""The wind on top of the building were constantly shifting due to violent air currents"" (@CAPS1. @NUM2). Even if they attempt to tie down the dirigibles there is a chance that the back will move around. the idea that the winds would be too much to handle they brought up alternatives like lead weights, but it will become a hazard for pedestrians. Finally there was a law that prevented any airships to fly too low. The article reads ""This law would make it ilegal for a ship to ever tie up to the building or even approach the area"" (@CAPS1. @NUM3). the law made it extremely hard for the builders. The overall idea was to make the airship to land on the building, and this obstacle made it a bigger problem. The idea of a dock vanished, it was too much of a risk to do it. Nevertheless the excerpt by @ORGANIZATION1, ""The Mooring Mast"", describes the challenges put upon builders to build a dock.",4,train
1118,14923,6,"In this excerpt, the builders faced many obstacles with the Empire State Building in attempt to allow dirigibles to dock there. Some of those problems included weather, height, and the gases used to to fuel the dirigible. The weather was a tough force to beat. If the dirigibles were to dock at the building, the wind at that height was more extreme, and could cause the dirigible to swerve. The next contributing factor was height. In the excerpt, it stated that law ordered a limit. If the dirigibles were too low to urban areas, it would be unsafe. At any moment something could cause the dirigible to fall and crash on buildings and pedestrians. The last obstacle is the type of gas used. Apparently hydrogen is highly flammable compared to helium. Which could also cause harm to the passengers. In conclusion, weather, height, and the type of gas used, were all among the many obstacles that the Empire State Building would face when allowing dirigibles to dock there.",3,train
795,15990,6,They had to build the tower just right or els there would be landing problems if they added the sight seeing thing People would pay any price but the price of keeping it stable was not worth the effort. In the end the people were like going to make this a very popular thing but it was not up to them if it was or wasnot popular Wind and Landing always stood in there way so they paid alot-o-money to restableise the building. This ended up being a profit and ride of a lifetime,1,train
1572,15307,6,"The builders faced many obstacles when trying to build the empire state building. First of all for it to be a @NUM1 ft building it would have to have a very strong base to support it and they had to reinforce the base too to be able to mount the mooring mast on top. They also faced issues with the strong air currents that flowed above New York. None of the dirigibles were able to dock because of the high current. The mooring mast also placed stress on the frame. ""A thousand foot dirigible moored at the top of the building held by a single cable tether, would add stress to the buildings frame."" this proves proves how much difficulty the builders were going to have with the construction of the Empire state building.",3,train
308,16517,6,1.) dirigibles were being hailed as the transportation of the @NUM1.) they had a top speed of @NUM2 miles plus cruise at @NUM3 miles per @NUM4.) Some were as long as @NUM5 feet.,0,train
1385,16092,6,"To start off, the builders of the Empire State Building had faced many obstacles in attempting to allow dirigibles to dock there. Many of the obstacles had delt with the dirigible itself. For example, the dirigible was highly unsafe and flammable by the 1930s. ""When the German dirigible was destroyed by fire, New Jersey, on May 6, 1937 realized how much worse that accident could have been if it had taken place above a densely populated area, such as downtown New York."" Another obstacle that the builders had faced was nature itself. The winds were constantly shifting due to violent air currents. It would be highley dangerous for a dirigible to fly that close to a mooring mast with winds like that. Also, dirigibles could not fly near the Empire State Building, due to an existing law against airships flying too low over urban areas. This law would make it illegal for a ship to ever tie up to the building or approach the area. Al Smith's dream was to make the Empire State Building suitable for transportation, but sometimes dreams don't always go threw.",4,train
499,16498,6,The greatest reason was one of safty: most dirigibles from outside of the United States used hydrogen rather than helium and hydrogen is highly flammable. The greatest obstacle use of the mooring mast was nature itself. The on top of the building were constantly shifting due to violen air currents,2,train
1584,16515,6,"In the excerpt, the builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock on it. When building the Empire State Building the architects had to take the height.. of the building and mooring mast into account. They simply could not drop a large glass and chrome mooring mast on top of the buildings flat roof. Also the wind currents over one thousand feet high our rapidly changing. An extremely large dirigible board at the top of the building would ""add stress to the buildings frame"". (@NUM1) The architects would have to modify and strengthen its steel frame for the safety of the building. These changes would cost over sixty thousand dollars. But alas, the mooring mast of the empire state building never fufilled its destiny due to these obstacles.",3,train
1601,15949,6,"Al Smith and other workers are working on Empire State Building. They been having a few obstales with the project like they can't have it has high as they wanted it. They had to fix the mast skeleton if they wanted to do more. The Dirigibles for example. ""Most dirigibles from outside of the United States used hydrogen than helium, and hydrogen is highly  flammable. When the german dirigible Hindenburg was destroyed by fire in Lakehurst, New Jersey on @DATE1. This explains they had gotten a law after this from happening so they can't have things near the Urban areas. This proves that there were @CAPS1 with Empire State building that they worked around",3,train
953,14943,6,"Based on the excerpt, ""The Mooring Mast"", by Marcia Amidon @CAPS1, the builders of the Empire State Building faced several obstacles in attempting to allow dirigible to dock there. The builders of the Empire State Building failed to realized that building the mast would create too many problems and safety risks. Without thinking about the obstacles, the mooring mast also had problem on its own anyways. According to the excerpt, one of its greatest obstacle was ""The winds on top of the building were constantly shifting due to violent air currents."" This resulted to being a problem because the dirigible could go anywhere, not landing in the mast properly and cause damage. With this problem also came risks for pedestrians who are on the streets. The dirigibles ""...could be weighted down in the back with lead weights"" because it used open landing fields. This was not a good idea to be using these at the Empire State Building. Another thing builders should have considered was that there was a law in place already that is ""...against airships flying too low over urban areas."" All in all, there were alot of things that builders should have considered before attempting to allow dirigible to dock there",3,train
201,15679,6,"To have a building built Over @NUM1 ft. tall and expect dirigibles/blimbs be able to dock there is dangerous and has many obstacles around it. First, the weather is not always nice. If you have a windy day the blimb is going to sway back and forth over thousands of pedestrians in New York. Putting lead blocks in the back would be very dangerous. you have lead in the back swaying with thousands of people underneath you. Secondly, most blimbs outside of the U.S. used hydrogen rather than helium. Hydrogen is very flammabe, and could destroy a whole building if the fire spread... Finally, blimbs could not moor at the Empire State building if it is against the law for an airship to hover to low to urban areas. Those are many reasons why blimps could not moor at the Empire State building.",3,train
352,16148,6,"In attempting to allow dirigibles to dock on the Empire State Building @CAPS1 had to face many obsticals. Alot of obsticals were straightforward and not ecnoliged By the @CAPS1 for example ON page three @CAPS2 @NUM1 and @NUM2 and it says that is was ""unsafe Because the dirigibles were filled with Hydrogen"" wich is Highly flammable. there were @CAPS3 in the @CAPS4 Because of them Being flammable the german Dirigible Hindenburg was Destroyed By fire. there was also violent air currents and a law against air ships flying too low over urban areas",2,train
962,16114,6,"While dirigibles were being invented in the early 1930's. Many workers and financial men and women faced problems when trying to dock dirigibles. A dirigible was a live propeller that passengers who boarded the dirigible could ride. It was a closed compartment under the balloon. Getting back to the point of these inventions. Dirigibles were a dangerous device from what the passage says. From outside the United states they used hydrogen, not helium. The cause affect in using hydrogen is that it is highly flammable. The German dirigible... named Hindenburg, exploded by the cause of fire on May 6, 1937 in Lakehurst, New Jersey. Dirigibles was a very dangerous device back used in the 1930's. So then by the late 1930's, the idea of wing transportational diribles faded away. Later on they took passengers baggage of dirigible and made it into the world's largest soda fountain and tea garden.",1,train
269,15722,6,"The builders of the empire State Building faced many problems atempting to dock dirigibles. Most of these problems were safety concerns. One issue was the use of hydrogen, which is highly flamable and explosive gas. A fire acident would be catastrophic, since down town newyork is densely populated. Another problem was that the tail of the dirigible could not be weighted down as it usualy is, because then thered be massive weighs dangling over the streets. With the winds blowing and the blimp not securely tethered, and not weighted, Dirigibles would have swayed and moved around. That creates the risk of the blimp getting punctured by sharp edges on other buildings. Also if the blimp ever successfully moored it would create tremendous stress on the building. Besides the technical issues there were some obvious obstacles that oddly never got considered or addressed. The first being a law prohibiting low-altitude flights of airships over urban centers. That makes it illegal to even attempt to land, meaning there was never any remote chance of the mooring mast functioning. The second promblem was, the proper mooring equipment were never installed. That meant no attempt could ever succeed. The builders faced many obstacles building the mast but they're biggest obstacle was lack of preparation, failure to address obvious problems.",3,train
1694,16423,6,"The builders of the Empire State built two floors just for the passengers to drop off their luggage. They had a view in those floors, and was the idea didn't work, they wasted money on those extra rooms.They started working on the build and attempt to make dirigibles dock on the top, but they wasted alot of time and money, and it was just a waste altogether.",1,train
1373,15320,6,"In the excerpt The Mooring Mast by @ORGANIZATION2, the builders of the Empire State Building are faced with several obstacles on they attempt to allow dirigibles to dock there. The first obstacle they encountered was designing a mooring mast that could with hold the stress of the dirigible's load. In stanza @NUM1 the author writes, ""A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the buildings frame."" @CAPS1, the steel frame of the Empire state building would have to be modified and strengthened to ameliorate this problem. Next, the greatest obstacle they faced was the strong winds on top of the building. In stanza @NUM2, it say, ""Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" This arrived as a huge problem as the architects could not weigh down the back of the ship because it could endanger pedestrians. Lastly, in stanza @NUM3 it states there is ""an existing law against airships flying too low over urban areas."" @CAPS1, it would be illegal for the dirigibles to tie up to the empire state building or even come close to the area. Due to these three obstacles the plan of using a mooring mast became an idea of the past.",4,train
926,14892,6,"There were many obstacles the builders of the Empire State building faced in attempting to allow dirigibles to dock there. For one thing, the builders couldn't simply place a mast on top of the empire state building, because the building would surely collapse. ""A thousand-foot dirigible moored at the top of the empire state building, held by a single cable tether, would add stress to the building's frame"". To change and fix this problem, over sixty thousand dollars would be needed for the modifications. Another obstacle the builder's failed to see was the actual construction of a modern-day dirigible. The dirigibles, ""used hydrogen rather than helium, and hydrogen is highly Flammable"". If the dirigibles were to ever explode while docking, the situation would have been horrible over a densely populated area of New York. Lastly, the greatest obstacle of the building was nature itself. ""Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around"". this would be very dangerous. The dirigible could @CAPS1 over pedestrians the streets meaning it was not safe at all. There are three obstacles that prevented the empire state building from allowing dirigibles to dock there.",3,train
